courseId,studentId,isTopPerformer,isTest,abs_score,howManyHasLowerScore,totalScore,mentorId,repository,score_371.0,score_372.0,score_393.0,score_396.0,score_N/A
16,11356,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11355,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11353,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11375,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11350,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11348,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11342,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11341,UNKNOWN,True,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11339,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11338,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11337,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11373,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11376,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11415,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11398,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11413,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11411,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11410,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11409,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11403,UNKNOWN,True,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11402,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11401,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11397,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11377,UNKNOWN,True,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11396,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11394,UNKNOWN,True,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11393,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11389,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11388,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11386,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11384,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11540,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11543,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11549,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11708,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11727,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11726,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11724,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11720,UNKNOWN,True,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11719,UNKNOWN,True,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11712,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11711,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11703,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11731,UNKNOWN,True,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11700,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11699,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11693,UNKNOWN,True,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11692,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11690,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11688,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11678,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11728,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11732,UNKNOWN,True,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11676,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11753,UNKNOWN,True,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11770,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11769,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11767,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11765,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11764,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11759,UNKNOWN,True,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11758,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11752,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11735,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11751,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11749,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11747,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11745,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11743,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11741,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11736,UNKNOWN,True,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11677,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11675,UNKNOWN,True,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11556,UNKNOWN,True,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11582,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11603,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11601,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11598,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11596,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11594,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11591,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11588,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11575,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11607,UNKNOWN,True,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11572,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11569,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11567,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11566,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11562,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11558,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11557,UNKNOWN,True,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11604,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11608,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11670,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11654,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11667,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11665,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11664,UNKNOWN,True,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11662,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11660,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11659,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11658,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11648,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11612,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11647,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11633,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11626,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11624,UNKNOWN,True,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11623,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11616,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,11613,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
16,15654,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0
