courseId,studentId,isTopPerformer,isTest,abs_score,howManyHasLowerScore,totalScore,mentorId,repository,score_300.0,score_301.0,score_302.0,score_303.0,score_304.0,score_305.0,score_306.0,score_307.0,score_308.0,score_309.0,score_310.0,score_313.0,score_315.0,score_316.0,score_318.0,score_319.0,score_320.0,score_321.0,score_325.0,score_327.0,score_328.0,score_331.0,score_332.0,score_336.0,score_337.0,score_342.0,score_343.0,score_344.0,score_345.0,score_347.0,score_349.0,score_350.0,score_353.0,score_354.0,score_356.0,score_367.0,score_N/A
11,8589,True,False,0.09219490924946858,0.8504642971501761,169.15,N/A,N/A,1,2.0,2.0,3.0,5.0,3.0,1.0,0.0,2.0,0.0,2.92,0.33,0.0,2.7,1.0,19.2,30.0,30.0,0,0,0,0,0,0,0,0,0,64,0,0,0,0.0,0,0,0.0,0,0
11,5807,True,False,0.09033629476208645,0.8501440922190202,165.74,N/A,N/A,1,2.0,2.0,3.0,5.0,3.0,1.0,4.0,2.0,4.0,4.0,0.41000000000000003,0.43,4.4,1.0,10.5,0.0,39.0,0,0,0,0,0,0,0,0,0,79,0,0,0,0.0,0,0,0.0,0,0
11,6228,True,False,0.09024363656183572,0.8498238872878643,165.57,700.0,https://github.com/rolling-scopes-school/dd254b49-539f-5ff6-9882-b84d5cb4add7-RS2019Q3,1,0.9,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.34,0.38,3.95,1.0,0.0,0.0,28.0,50,55,0,0,0,10,0,0,5,6,0,0,0,0.0,0,0,0.0,0,0
11,7067,True,False,0.09012372594974655,0.8495036823567083,165.35,932.0,https://github.com/rolling-scopes-school/4db18d86-0534-5a08-91b1-96b08ff8de6e-RS2019Q3,1,2.0,2.0,3.0,5.0,3.0,1.0,4.0,2.0,4.0,4.0,0.35000000000000003,0.0,3.5,1.0,0.0,0.0,35.5,30,0,0,60,0,0,0,0,0,0,4,0,0,0.0,0,0,0.0,0,0
11,8753,UNKNOWN,True,0.08995476099634817,0.8491834774255523,165.04,N/A,N/A,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,3.1,0.5,0.0,0.0,31.0,0,0,0,0,0,0,0,0,0,128,0,0,0,0.0,0,0,0.0,0,0
11,6155,True,False,0.08932795552406389,0.8488632724943964,163.89000000000001,759.0,https://github.com/rolling-scopes-school/b2cbbfb2-e005-58b7-a1db-20ba99b86e18-RS2019Q3,1,0.9,0.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.34,0.35000000000000003,3.8000000000000003,0.5,0.0,0.0,31.0,0,0,0,0,120,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0
11,5781,True,False,0.08684253556439744,0.8485430675632405,159.32999999999998,N/A,N/A,1,2.0,2.0,3.0,5.0,3.0,1.0,4.0,2.0,4.0,4.0,0.41000000000000003,0.42,4.0,1.0,30.0,30.0,39.5,0,0,0,0,0,0,0,0,0,23,0,0,0,0.0,0,0,0.0,0,0
11,5891,UNKNOWN,True,0.0862429825039516,0.8482228626320846,158.23,N/A,N/A,1,2.0,2.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.41000000000000003,0.42,4.4,0.5,0.0,0.0,33.5,0,0,0,0,0,0,0,0,0,108,0,0,0,0.0,0,0,0.0,0,0
11,7397,True,False,0.085463563525372,0.8479026577009285,156.8,N/A,N/A,1,2.0,0.0,3.0,0.0,3.0,1.0,0.0,2.0,4.0,4.0,0.4,0.4,4.0,0.5,0.0,0.0,33.5,0,0,0,0,0,0,0,0,0,98,0,0,0,0.0,0,0,0.0,0,0
11,7667,True,False,0.08541995966643047,0.8475824527697726,156.72,982.0,https://github.com/rolling-scopes-school/115af419-6e80-5459-a3bb-ee16e818ad28-RS2019Q3,1,1.6,2.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,4.0,0.41000000000000003,0.41000000000000003,4.3,0.5,0.0,0.0,38.5,0,0,0,90,0,0,0,0,0,8,0,0,0,0.0,0,0,0.0,0,0
11,8552,True,False,0.08540905870169509,0.8472622478386167,156.7,765.0,https://github.com/rolling-scopes-school/0845e32b-03cc-5aa0-97bc-6580a63fc094-RS2019Q3,1,0.0,2.0,3.0,0.0,3.0,1.0,4.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,11.7,0.0,35.0,50,36,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0
11,6782,UNKNOWN,True,0.08534365291328282,0.8469420429074608,156.57999999999998,990.0,https://github.com/rolling-scopes-school/c83745ab-cd51-5730-b169-5a48a355746c-RS2019Q3,1,2.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.33,0.0,2.75,0.5,0.0,0.0,31.0,0,55,0,60,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0
11,8828,True,False,0.08517468795988443,0.8466218379763049,156.26999999999998,974.0,N/A,0,2.0,2.0,3.0,5.0,3.0,1.0,4.0,2.0,4.0,4.0,0.27,0.0,0.0,0.0,30.0,30.0,0.0,0,0,0,0,0,0,0,0,0,66,0,0,0,0.0,0,0,0.0,0,0
11,6607,True,False,0.08484220853545539,0.8463016330451489,155.66,N/A,N/A,1,2.0,2.0,3.0,5.0,3.0,1.0,4.0,2.0,4.0,4.0,0.41000000000000003,0.45,5.0,1.0,25.8,30.0,48.0,0,0,0,0,0,0,0,0,0,14,0,0,0,0.0,0,0,0.0,0,0
11,6747,UNKNOWN,True,0.08416089823949419,0.8459814281139929,154.41,N/A,N/A,1,2.0,2.0,3.0,5.0,3.0,0.0,0.0,2.0,0.0,0.0,0.39,0.42,4.1000000000000005,1.0,0.0,0.0,37.5,0,0,0,0,0,0,0,0,0,93,0,0,0,0.0,0,0,0.0,0,0
11,6398,True,False,0.08371940916771134,0.845661223182837,153.6,N/A,N/A,1,2.0,2.0,3.0,5.0,3.0,1.0,4.0,2.0,4.0,4.0,0.38,0.37,4.15,1.0,11.7,0.0,39.0,0,0,0,0,0,0,0,0,0,66,0,0,0,0.0,0,0,0.0,0,0
11,5771,True,False,0.08317981141331009,0.8453410182516811,152.61,N/A,N/A,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.41000000000000003,0.45,4.25,1.0,0.0,0.0,43.5,0,0,0,0,0,0,0,0,0,101,0,0,0,0.0,0,0,0.0,0,0
11,6419,True,False,0.08135935030250176,0.8450208133205251,149.26999999999998,792.0,N/A,1,2.0,2.0,3.0,5.0,3.0,1.0,4.0,2.0,4.0,4.0,0.39,0.38,4.0,0.5,25.5,30.0,38.5,0,0,0,0,0,0,0,0,0,19,0,0,0,0.0,0,0,0.0,0,0
11,6063,True,False,0.08134844933776639,0.8447006083893692,149.25,916.0,https://github.com/rolling-scopes-school/9ed0151c-1cdc-5a15-9573-75c4fea80470-RS2019Q3,1,2.0,0.0,3.0,0.0,3.0,1.0,0.0,0.0,4.0,3.2,0.37,0.43,3.25,1.0,0.0,0.0,35.0,0,75,0,0,0,0,0,0,0,17,0,0,0,0.0,0,0,0.0,0,0
11,8306,True,False,0.08064533711233443,0.8443804034582133,147.95999999999998,748.0,https://github.com/rolling-scopes-school/b3cc9077-67c1-5c9f-87de-056f4d90edda-RS2019Q3,1,2.0,2.0,3.0,0.0,3.0,1.0,4.0,2.0,4.0,4.0,0.4,0.36,3.7,0.0,0.0,0.0,34.5,0,0,0,0,0,0,0,0,0,83,0,0,0,0.0,0,0,0.0,0,0
11,7424,True,False,0.08062353518286368,0.8440601985270573,147.92,982.0,https://github.com/rolling-scopes-school/868257f6-7463-52da-a894-4e3b16b3c878-RS2019Q3,1,2.0,2.0,3.0,5.0,3.0,1.0,0.0,2.0,0.0,0.0,0.41000000000000003,0.36,3.6500000000000004,0.5,0.0,0.0,41.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,83,0,0.0,0,0
11,5783,True,False,0.08055812939445141,0.8437399935959013,147.8,N/A,N/A,1,2.0,2.0,3.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,0.41000000000000003,0.44,3.95,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,128,0,0,0,0.0,0,0,0.0,0,0
11,8144,True,False,0.0802529023818608,0.8434197886647454,147.24,679.0,https://github.com/rolling-scopes-school/524006b6-6eb0-5475-83f4-3e446f8cba8a-RS2019Q3,1,0.0,0.0,3.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,0.39,0.4,4.45,0.5,0.0,0.0,41.5,22,68,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0
11,7152,True,False,0.07923911266147053,0.8430995837335895,145.38,933.0,https://github.com/rolling-scopes-school/53dde156-8a91-5ed9-87e2-fe360a9b64d9-RS2019Q3,1,2.0,2.0,3.0,5.0,3.0,1.0,4.0,2.0,4.0,4.0,0.38,0.4,4.5,0.5,9.6,0.0,38.0,0,0,0,0,0,0,0,0,0,61,0,0,0,0.0,0,0,0.0,0,0
11,8547,True,False,0.07863955960102469,0.8427793788024336,144.28,N/A,N/A,1,1.7,0.18,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.4,0.0,4.0,0.5,0.0,0.0,38.5,0,0,0,0,0,0,0,0,0,93,0,0,0,0.0,0,0,0.0,0,0
11,6018,True,False,0.0782689268000218,0.8424591738712777,143.6,793.0,https://github.com/rolling-scopes-school/75ebcbbc-b8ac-5948-82fa-14002db9c0a1-RS2019Q3,1,2.0,0.0,3.0,0.0,3.0,1.0,0.0,2.0,0.0,4.0,0.41000000000000003,0.39,4.0,0.0,10.799999999999999,30.0,34.0,0,0,0,0,0,0,0,0,0,48,0,0,0,0.0,0,0,0.0,0,0
11,8714,True,False,0.07826347631765411,0.8421389689401216,143.59,N/A,N/A,1,2.0,2.0,3.0,5.0,3.0,1.0,4.0,2.0,4.0,4.0,0.37,0.42,4.3,0.0,30.0,30.0,47.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0
11,7194,True,False,0.07819262004687413,0.8418187640089657,143.45999999999998,N/A,N/A,1,2.0,2.0,3.0,5.0,3.0,1.0,4.0,2.0,4.0,4.0,0.39,0.42,4.65,0.5,30.0,30.0,42.5,0,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0,0,0.0,0,0
11,7882,True,False,0.07818716956450646,0.8414985590778098,143.45,645.0,https://github.com/rolling-scopes-school/bf7b13af-0f25-56ba-b4be-497cabc5ca89-RS2019Q3,1,2.0,2.0,3.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,0.27,0.43,2.75,0.0,0.0,0.0,33.0,0,0,0,0,0,0,0,0,0,93,0,0,0,0.0,0,0,0.0,0,0
11,6301,True,False,0.0769063062080994,0.8411783541466539,141.1,661.0,https://github.com/rolling-scopes-school/b55b13b4-4d65-5101-b08b-b71934989523-RS2019Q3,1,0.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.35000000000000003,0.4,3.85,1.0,0.0,0.0,33.5,0,65,0,0,0,0,0,0,0,30,0,0,0,0.0,0,0,0.0,0,0
11,8444,True,False,0.0766010791955088,0.840858149215498,140.54000000000002,N/A,N/A,1,2.0,0.18,3.0,4.95,3.0,1.0,0.0,2.0,0.0,0.0,0.41000000000000003,0.45,4.05,0.5,0.0,0.0,43.0,0,0,0,0,0,0,0,0,0,75,0,0,0,0.0,0,0,0.0,0,0
11,7467,True,False,0.0762358968768736,0.840537944284342,139.87,N/A,N/A,1,2.0,2.0,3.0,5.0,3.0,1.0,4.0,2.0,4.0,4.0,0.39,0.43,4.55,1.0,30.0,30.0,42.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0
11,8042,True,False,0.07587071455823839,0.840217739353186,139.2,N/A,N/A,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2,30.0,0.0,0,0,0,0,0,0,0,0,0,91,0,0,0,0.0,0,0,0.0,0,0
11,8507,True,False,0.07562544285169237,0.8398975344220301,138.75,N/A,N/A,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,0.0,0.0,0.0,34.0,0,0,0,0,0,0,0,0,0,100,0,0,0,0.0,0,0,0.0,0,0
11,6104,True,False,0.07536927018041097,0.8395773294908742,138.28,N/A,N/A,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.42,3.5,1.0,0.0,0.0,24.0,0,0,0,0,0,0,0,0,0,108,0,0,0,0.0,0,0,0.0,0,0
11,7317,True,False,0.0753474682509402,0.8392571245597182,138.23999999999998,646.0,https://github.com/rolling-scopes-school/5f240ed3-3977-519d-84a2-8e954ce483bb-RS2019Q3,1,2.0,2.0,3.0,5.0,3.0,1.0,4.0,2.0,4.0,4.0,0.41000000000000003,0.38,3.95,1.0,30.0,30.0,41.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0
11,7036,True,False,0.07505859268545266,0.8389369196285623,137.71,N/A,N/A,1,2.0,2.0,3.0,5.0,3.0,1.0,4.0,2.0,4.0,4.0,0.29,0.37,4.05,1.0,30.0,30.0,41.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0
11,7227,True,False,0.07455169782525752,0.8386167146974063,136.77999999999997,N/A,N/A,1,2.0,2.0,3.0,5.0,3.0,1.0,4.0,2.0,4.0,3.72,0.39,0.37,3.8000000000000003,1.0,30.0,30.0,40.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0
11,8307,UNKNOWN,True,0.07434457949528532,0.8382965097662504,136.39999999999998,N/A,N/A,1,2.0,2.0,3.0,5.0,3.0,1.0,4.0,2.0,4.0,4.0,0.41000000000000003,0.44,4.05,1.0,30.0,30.0,39.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0
11,7377,True,False,0.07418106502425464,0.8379763048350944,136.1,648.0,https://github.com/rolling-scopes-school/4079d85c-9078-5505-b73e-97ac8b816c86-RS2019Q3,1,2.0,0.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.39,0.41000000000000003,3.3000000000000003,0.5,0.0,0.0,26.5,25,40,0,30,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0
11,5787,True,False,0.07412110971821007,0.8376560999039385,135.99,N/A,N/A,1,2.0,2.0,3.0,5.0,3.0,1.0,4.0,2.0,4.0,4.0,0.41000000000000003,0.43,3.6500000000000004,0.5,30.0,30.0,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0
11,8323,UNKNOWN,True,0.0739957486237532,0.8373358949727826,135.76,N/A,N/A,1,2.0,2.0,3.0,5.0,3.0,1.0,4.0,2.0,4.0,4.0,0.4,0.41000000000000003,4.05,0.0,23.4,30.0,46.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0
11,8573,True,False,0.07335804218673353,0.8370156900416267,134.59,N/A,N/A,1,2.0,2.0,3.0,5.0,3.0,1.0,4.0,2.0,4.0,4.0,0.41000000000000003,0.43,4.75,0.5,0.0,0.0,44.5,0,0,0,0,0,0,0,0,0,53,0,0,0,0.0,0,0,0.0,0,0
11,6552,True,False,0.07324358205701202,0.8366954851104706,134.37999999999997,N/A,N/A,1,2.0,2.0,3.0,5.0,3.0,1.0,4.0,2.0,4.0,4.0,0.36,0.42,3.6,0.5,30.0,30.0,38.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0
11,8010,True,False,0.07292200359731837,0.8363752801793147,133.79000000000002,N/A,N/A,1,2.0,2.0,3.0,5.0,3.0,1.0,4.0,2.0,4.0,4.0,0.41000000000000003,0.43,3.1500000000000004,1.0,19.8,30.0,48.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0
11,7163,True,False,0.07252411838447703,0.8360550752481588,133.06,N/A,N/A,1,2.0,2.0,3.0,5.0,3.0,1.0,4.0,2.0,4.0,4.0,0.31,0.35000000000000003,3.4000000000000004,1.0,30.0,30.0,37.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0
11,7716,UNKNOWN,True,0.0720172235242819,0.8357348703170029,132.13,N/A,N/A,1,2.0,2.0,3.0,5.0,3.0,1.0,4.0,2.0,4.0,4.0,0.39,0.39,3.85,1.0,30.0,30.0,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0
11,5845,True,False,0.07166294217038209,0.835414665385847,131.48000000000002,776.0,https://github.com/rolling-scopes-school/1fb951eb-a352-5be5-aac8-6d1927919609-RS2019Q3,1,2.0,2.0,3.0,0.0,3.0,1.0,4.0,2.0,4.0,4.0,0.41000000000000003,0.42,4.55,1.0,9.6,0.0,39.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0
11,8806,True,False,0.07130321033411456,0.835094460454691,130.82,671.0,https://github.com/rolling-scopes-school/517d3835-f653-56c5-bf17-10184872e16a-RS2019Q3,0,2.0,1.82,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,0,0,90,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0
11,5868,True,False,0.07119965116912846,0.834774255523535,130.63,N/A,N/A,1,2.0,0.0,3.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,0.38,0.0,4.25,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,113,0,0,0,0.0,0,0,0.0,0,0
11,8146,True,False,0.07078541450918406,0.8344540505923791,129.87,N/A,N/A,1,2.0,2.0,3.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,0.41000000000000003,0.36,4.6000000000000005,0.5,0.0,0.0,46.0,0,0,0,0,0,0,0,0,0,64,0,0,0,0.0,0,0,0.0,0,0
11,5732,UNKNOWN,True,0.07060554859105032,0.8341338456612232,129.54000000000002,N/A,N/A,1,2.0,2.0,3.0,5.0,3.0,1.0,0.0,2.0,4.0,4.0,0.37,0.42,3.0500000000000003,0.5,14.7,0.0,36.5,0,0,0,0,0,0,0,0,0,47,0,0,0,0.0,0,0,0.0,0,0
11,5794,True,False,0.06925927944623099,0.8338136407300673,127.07,906.0,https://github.com/rolling-scopes-school/429bb9b8-ef7f-586b-a2f2-9b4132e2f25a-RS2019Q3,1,2.0,2.0,3.0,0.0,3.0,1.0,0.0,2.0,0.0,4.0,0.41000000000000003,0.41000000000000003,4.25,1.0,0.0,0.0,43.0,50,0,0,0,0,0,0,0,0,10,0,0,0,0.0,0,0,0.0,0,0
11,6054,True,False,0.06863247397394669,0.8334934357989113,125.92,N/A,N/A,1,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.39,0.43,4.1000000000000005,1.0,0.0,0.0,35.0,0,0,0,0,0,0,0,0,0,79,0,0,0,0.0,0,0,0.0,0,0
11,7874,True,False,0.06835449937319453,0.8331732308677554,125.41,751.0,https://github.com/rolling-scopes-school/e6353999-54f2-50e3-9082-da8c3bf95df7-RS2019Q3,1,2.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.41000000000000003,0.0,0.5,0.0,0.0,33.5,0,0,0,0,0,0,0,0,0,83,0,0,0,0.0,0,0,0.0,0,0
11,6180,True,False,0.06832724696135607,0.8328530259365994,125.35999999999999,742.0,https://github.com/rolling-scopes-school/4a93e4b8-a29d-51b7-9565-2b696f41f4dd-RS2019Q3,1,2.0,2.0,3.0,0.0,3.0,1.0,2.08,2.0,4.0,3.72,0.41000000000000003,0.35000000000000003,2.7,0.5,8.1,0.0,39.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0
11,8655,UNKNOWN,True,0.06802747043113315,0.8325328210054435,124.81,735.0,https://github.com/rolling-scopes-school/44cd0843-be89-51da-bde7-63148a6246b5-RS2019Q3,1,2.0,2.0,3.0,0.0,3.0,1.0,4.0,2.0,0.0,0.0,0.16,0.0,3.1500000000000004,0.5,0.0,0.0,10.0,0,0,0,30,0,0,0,0,0,63,0,0,0,0.0,0,0,0.0,0,0
11,6503,True,False,0.06783125306589634,0.8322126160742875,124.45,N/A,N/A,1,0.0,2.0,3.0,0.0,3.0,1.0,3.84,2.0,0.0,3.48,0.39,0.39,3.85,0.5,0.0,0.0,40.0,0,0,0,0,0,0,0,0,0,60,0,0,0,0.0,0,0,0.0,0,0
11,5813,True,False,0.06774949583038098,0.8318924111431316,124.3,N/A,N/A,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3000000000000003,0.0,0.0,0.0,27.0,0,0,0,0,0,0,0,0,0,93,0,0,0,0.0,0,0,0.0,0,0
11,8532,True,False,0.0675859813593503,0.8312520012808198,124.0,N/A,N/A,1,2.0,2.0,3.0,5.0,3.0,1.0,4.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,93,0,0,0,0.0,0,0,0.0,0,0
11,8353,UNKNOWN,True,0.0675859813593503,0.8312520012808198,124.0,N/A,N/A,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,123,0,0,0,0.0,0,0,0.0,0,0
11,6957,True,False,0.0674878726767319,0.8309317963496637,123.82000000000001,N/A,N/A,1,2.0,2.0,3.0,5.0,3.0,1.0,4.0,2.0,4.0,4.0,0.41000000000000003,0.36,3.25,0.5,19.8,30.0,38.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0
11,6956,True,False,0.06707908649915517,0.8306115914185078,123.07000000000001,795.0,https://github.com/rolling-scopes-school/76c0e5d1-0a22-5698-a774-5009de8df3c9-RS2019Q3,1,2.0,2.0,3.0,5.0,3.0,1.0,4.0,2.0,4.0,4.0,0.37,0.0,0.0,1.0,17.7,30.0,43.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0
11,6774,True,False,0.06605984629639723,0.8302913864873519,121.2,959.0,N/A,1,2.0,2.0,3.0,5.0,3.0,1.0,4.0,2.0,4.0,4.0,0.41000000000000003,0.39,4.6000000000000005,0.5,15.299999999999999,30.0,39.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0
11,7971,True,False,0.0653948874475391,0.829971181556196,119.97999999999999,969.0,https://github.com/rolling-scopes-school/be0471d1-916f-59aa-97dd-cfcc2953591c-RS2019Q3,1,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.26,3.4000000000000004,0.5,0.0,0.0,41.5,0,0,0,0,0,0,0,0,0,68,0,0,0,0.0,0,0,0.0,0,0
11,7595,True,False,0.06426118711505968,0.8296509766250401,117.9,790.0,https://github.com/rolling-scopes-school/e3c5eabf-febf-593e-9850-37defa65e924-RS2019Q3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.41000000000000003,3.1,0.5,0.0,0.0,32.5,0,80,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0
11,6299,True,False,0.06422303373848585,0.8293307716938841,117.83,N/A,N/A,1,2.0,2.0,3.0,0.0,3.0,1.0,4.0,2.0,4.0,4.0,0.41000000000000003,0.42,5.0,1.0,0.0,0.0,48.0,0,0,0,0,0,0,0,0,0,37,0,0,0,0.0,0,0,0.0,0,0
11,5768,True,False,0.06355807488962772,0.8290105667627281,116.61,980.0,https://github.com/rolling-scopes-school/49f0dfd1-1d73-577a-8471-afdc5f975272-RS2019Q3,1,2.0,2.0,3.0,4.2,3.0,1.0,4.0,2.0,4.0,4.0,0.41000000000000003,0.35000000000000003,4.45,0.5,17.7,0.0,38.0,0,0,0,0,0,0,0,0,0,25,0,0,0,0.0,0,0,0.0,0,0
11,7271,True,False,0.06342181283043549,0.8286903618315722,116.36,N/A,N/A,1,2.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.41000000000000003,0.0,3.95,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,103,0,0,0,0.0,0,0,0.0,0,0
11,6300,True,False,0.06298577424102032,0.8283701569004163,115.56,N/A,N/A,1,2.0,2.0,3.0,5.0,3.0,1.0,4.0,2.0,4.0,4.0,0.37,0.44,3.85,0.5,15.899999999999999,30.0,33.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0
11,6241,True,False,0.06266419578132665,0.8280499519692603,114.97,N/A,N/A,1,2.0,2.0,3.0,5.0,3.0,1.0,0.0,2.0,4.0,4.0,0.41000000000000003,0.41000000000000003,4.65,1.0,0.0,30.0,39.5,0,0,0,0,0,0,0,0,0,12,0,0,0,0.0,0,0,0.0,0,0
11,5748,True,False,0.06246797841608982,0.8277297470381044,114.61,981.0,https://github.com/rolling-scopes-school/f7e5d819-4708-5845-be34-4bd278f81af4-RS2019Q3,1,2.0,0.0,3.0,5.0,0.0,1.0,0.0,2.0,0.0,0.0,0.36,0.4,2.85,0.5,0.0,0.0,28.5,0,0,0,0,0,0,0,0,0,68,0,0,0,0.0,0,0,0.0,0,0
11,5962,True,False,0.06178666812012863,0.8274095421069484,113.36,N/A,N/A,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,113,0,0,0,0.0,0,0,0.0,0,0
11,8341,True,False,0.061726712814084046,0.8270893371757925,113.25,N/A,N/A,1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,0.0,0.0,0.0,23.5,0,0,0,0,0,0,0,0,0,83,0,0,0,0.0,0,0,0.0,0,0
11,5953,UNKNOWN,True,0.06171036136698098,0.8267691322446366,113.22,630.0,https://github.com/rolling-scopes-school/85dbcbcd-bc8e-5364-8487-451f372c96cf-RS2019Q3,1,2.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,4.0,4.0,0.37,0.0,3.85,0.5,0.0,0.0,35.5,0,0,0,0,0,0,0,0,0,55,0,0,0,0.0,0,0,0.0,0,0
11,5803,True,False,0.061557747860685665,0.8264489273134806,112.94,N/A,N/A,1,2.0,2.0,3.0,5.0,3.0,1.0,4.0,2.0,4.0,4.0,0.41000000000000003,0.43,4.1000000000000005,1.0,0.0,30.0,32.0,0,0,0,0,0,0,0,0,0,14,0,0,0,0.0,0,0,0.0,0,0
11,7093,True,False,0.06131792663650733,0.8261287223823247,112.5,N/A,N/A,1,2.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.5,0,0,0,0,0,0,0,0,0,75,0,0,0,0.0,0,0,0.0,0,0
11,6664,True,False,0.06059301248160462,0.8258085174511688,111.17,N/A,N/A,1,2.0,2.0,0.0,4.95,3.0,0.0,0.0,0.0,0.0,0.0,0.4,0.42,3.9000000000000004,0.5,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,93,0,0,0,0.0,0,0,0.0,0,0
11,5721,UNKNOWN,True,0.06016242437455714,0.8254883125200128,110.38,N/A,N/A,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,108,0,0,0,0.0,0,0,0.0,0,0
