courseId,studentId,isTopPerformer,isTest,abs_score,howManyHasLowerScore,totalScore,mentorId,repository,score_385.0,score_414.0,score_427.0,score_431.0,score_439.0,score_448.0,score_466.0,score_494.0,score_510.0,score_513.0,score_565.0,score_659.0,score_N/A
19,13153,UNKNOWN,True,0.22509578544061304,0.6469072164948454,2350.0,1335.0,https://github.com/rolling-scopes-school/42cd0ad4-e143-50d3-a86d-91af10fd2f01-ANDROID2020,100,1000,250,1000,0,0,0,0,0,0,0,0,0
19,12757,False,False,0.2246168582375479,0.6443298969072165,2345.0,N/A,N/A,100,1000,335,610,300,0,0,0,0,0,0,0,0
19,13321,False,False,0.2222222222222222,0.6417525773195877,2320.0,N/A,N/A,100,1000,220,1000,0,0,0,0,0,0,0,0,0
19,13360,UNKNOWN,True,0.22078544061302682,0.6391752577319587,2305.0,N/A,N/A,100,1000,205,1000,0,0,0,0,0,0,0,0,0
19,12996,False,False,0.21024904214559387,0.6365979381443299,2195.0,N/A,N/A,100,1000,375,720,0,0,0,0,0,0,0,0,0
19,13375,False,False,0.20689655172413793,0.634020618556701,2160.0,N/A,N/A,50,1000,110,1000,0,0,0,0,0,0,0,0,0
19,12883,UNKNOWN,True,0.20114942528735633,0.6262886597938144,2100.0,N/A,N/A,100,1000,0,1000,0,0,0,0,0,0,0,0,0
19,12802,UNKNOWN,True,0.20114942528735633,0.6262886597938144,2100.0,N/A,N/A,100,1000,0,1000,0,0,0,0,0,0,0,0,0
19,13310,UNKNOWN,True,0.20114942528735633,0.6262886597938144,2100.0,N/A,N/A,100,1000,0,1000,0,0,0,0,0,0,0,0,0
19,13046,False,False,0.19923371647509577,0.6237113402061856,2080.0,N/A,N/A,100,1000,260,720,0,0,0,0,0,0,0,0,0
19,12788,False,False,0.15900383141762453,0.6211340206185567,1660.0,N/A,N/A,100,1000,310,0,0,0,250,0,0,0,0,0,0
19,13037,UNKNOWN,True,0.15804597701149425,0.6185567010309279,1650.0,N/A,https://github.com/rolling-scopes-school/df6cbeff-53c0-545d-87ab-8733a07c2422-ANDROID2020,100,500,330,720,0,0,0,0,0,0,0,0,0
19,12954,UNKNOWN,True,0.1489463601532567,0.615979381443299,1555.0,N/A,N/A,100,1000,455,0,0,0,0,0,0,0,0,0,0
19,13120,UNKNOWN,True,0.1460727969348659,0.6134020618556701,1525.0,N/A,N/A,100,450,335,640,0,0,0,0,0,0,0,0,0
19,12823,UNKNOWN,True,0.14559386973180077,0.6108247422680413,1520.0,N/A,N/A,100,1000,420,0,0,0,0,0,0,0,0,0,0
19,12758,UNKNOWN,True,0.14319923371647508,0.6082474226804123,1495.0,N/A,N/A,100,1000,395,0,0,0,0,0,0,0,0,0,0
19,13250,False,False,0.13936781609195403,0.6056701030927835,1455.0,N/A,N/A,100,1000,355,0,0,0,0,0,0,0,0,0,0
19,12780,False,False,0.13553639846743296,0.6030927835051546,1415.0,N/A,N/A,100,1000,315,0,0,0,0,0,0,0,0,0,0
19,12732,False,False,0.13457854406130268,0.6005154639175257,1405.0,N/A,N/A,100,0,0,1000,305,0,0,0,0,0,0,0,0
19,13389,UNKNOWN,True,0.13170498084291188,0.5979381443298969,1375.0,N/A,N/A,100,1000,275,0,0,0,0,0,0,0,0,0,0
19,12809,False,False,0.12452107279693486,0.595360824742268,1300.0,N/A,N/A,100,950,250,0,0,0,0,0,0,0,0,0,0
19,12971,False,False,0.1053639846743295,0.5721649484536082,1100.0,N/A,N/A,100,1000,0,0,0,0,0,0,0,0,0,0,0
19,12892,UNKNOWN,True,0.1053639846743295,0.5721649484536082,1100.0,N/A,N/A,100,1000,0,0,0,0,0,0,0,0,0,0,0
19,13361,False,False,0.1053639846743295,0.5721649484536082,1100.0,N/A,N/A,100,1000,0,0,0,0,0,0,0,0,0,0,0
19,12718,False,False,0.1053639846743295,0.5721649484536082,1100.0,N/A,N/A,100,1000,0,0,0,0,0,0,0,0,0,0,0
19,12738,False,False,0.1053639846743295,0.5721649484536082,1100.0,N/A,N/A,100,1000,0,0,0,0,0,0,0,0,0,0,0
19,12749,UNKNOWN,True,0.1053639846743295,0.5721649484536082,1100.0,N/A,N/A,100,1000,0,0,0,0,0,0,0,0,0,0,0
19,12869,False,False,0.1053639846743295,0.5721649484536082,1100.0,N/A,N/A,100,1000,0,0,0,0,0,0,0,0,0,0,0
19,13400,UNKNOWN,True,0.1053639846743295,0.5721649484536082,1100.0,N/A,N/A,100,1000,0,0,0,0,0,0,0,0,0,0,0
19,13229,False,False,0.1053639846743295,0.5721649484536082,1100.0,N/A,N/A,100,1000,0,0,0,0,0,0,0,0,0,0,0
19,13235,False,False,0.10057471264367816,0.5644329896907216,1050.0,N/A,N/A,100,950,0,0,0,0,0,0,0,0,0,0,0
19,13460,UNKNOWN,True,0.10057471264367816,0.5644329896907216,1050.0,N/A,N/A,50,1000,0,0,0,0,0,0,0,0,0,0,0
19,12746,False,False,0.10057471264367816,0.5644329896907216,1050.0,N/A,N/A,50,1000,0,0,0,0,0,0,0,0,0,0,0
19,13108,False,False,0.09243295019157088,0.5618556701030928,965.0,N/A,N/A,100,500,365,0,0,0,0,0,0,0,0,0,0
19,12797,False,False,0.09099616858237548,0.5592783505154639,950.0,N/A,N/A,100,850,0,0,0,0,0,0,0,0,0,0,0
19,13223,False,False,0.08333333333333333,0.5567010309278351,870.0,N/A,N/A,100,0,270,500,0,0,0,0,0,0,0,0,0
19,13787,False,False,0.05747126436781609,0.5541237113402062,600.0,N/A,N/A,0,0,0,0,0,0,600,0,0,0,0,0,0
19,13069,False,False,0.05124521072796935,0.5515463917525774,535.0,N/A,N/A,100,0,435,0,0,0,0,0,0,0,0,0,0
19,13044,False,False,0.04885057471264368,0.5489690721649485,510.0,N/A,N/A,0,0,0,0,0,0,300,0,0,0,0,210,0
19,12967,UNKNOWN,True,0.04741379310344827,0.5463917525773195,495.0,N/A,N/A,100,0,395,0,0,0,0,0,0,0,0,0,0
19,13152,False,False,0.04597701149425287,0.5438144329896907,480.0,N/A,N/A,50,0,325,0,105,0,0,0,0,0,0,0,0
19,13254,False,False,0.0435823754789272,0.5412371134020618,455.0,N/A,N/A,100,0,355,0,0,0,0,0,0,0,0,0,0
19,13154,False,False,0.037835249042145594,0.538659793814433,395.0,N/A,N/A,100,0,0,0,95,0,200,0,0,0,0,0,0
19,13038,False,False,0.0210727969348659,0.5360824742268041,220.0,N/A,N/A,0,0,100,0,120,0,0,0,0,0,0,0,0
19,13209,False,False,0.009578544061302681,0.37371134020618557,100.0,N/A,N/A,100,0,0,0,0,0,0,0,0,0,0,0,0
19,12750,UNKNOWN,True,0.009578544061302681,0.37371134020618557,100.0,N/A,N/A,100,0,0,0,0,0,0,0,0,0,0,0,0
19,12739,False,False,0.009578544061302681,0.37371134020618557,100.0,N/A,N/A,100,0,0,0,0,0,0,0,0,0,0,0,0
19,13378,UNKNOWN,True,0.009578544061302681,0.37371134020618557,100.0,N/A,N/A,100,0,0,0,0,0,0,0,0,0,0,0,0
19,13119,False,False,0.009578544061302681,0.37371134020618557,100.0,N/A,N/A,100,0,0,0,0,0,0,0,0,0,0,0,0
19,12923,False,False,0.009578544061302681,0.37371134020618557,100.0,N/A,N/A,100,0,0,0,0,0,0,0,0,0,0,0,0
19,12983,False,False,0.009578544061302681,0.37371134020618557,100.0,N/A,N/A,100,0,0,0,0,0,0,0,0,0,0,0,0
19,12753,UNKNOWN,True,0.009578544061302681,0.37371134020618557,100.0,N/A,N/A,100,0,0,0,0,0,0,0,0,0,0,0,0
19,13173,UNKNOWN,True,0.009578544061302681,0.37371134020618557,100.0,N/A,N/A,100,0,0,0,0,0,0,0,0,0,0,0,0
19,13103,False,False,0.009578544061302681,0.37371134020618557,100.0,N/A,N/A,100,0,0,0,0,0,0,0,0,0,0,0,0
19,13102,False,False,0.009578544061302681,0.37371134020618557,100.0,N/A,N/A,100,0,0,0,0,0,0,0,0,0,0,0,0
19,13246,False,False,0.009578544061302681,0.37371134020618557,100.0,N/A,N/A,100,0,0,0,0,0,0,0,0,0,0,0,0
19,13245,False,False,0.009578544061302681,0.37371134020618557,100.0,N/A,N/A,100,0,0,0,0,0,0,0,0,0,0,0,0
19,12919,False,False,0.009578544061302681,0.37371134020618557,100.0,N/A,N/A,100,0,0,0,0,0,0,0,0,0,0,0,0
19,12936,False,False,0.009578544061302681,0.37371134020618557,100.0,N/A,N/A,100,0,0,0,0,0,0,0,0,0,0,0,0
19,12735,False,False,0.009578544061302681,0.37371134020618557,100.0,N/A,N/A,100,0,0,0,0,0,0,0,0,0,0,0,0
19,13128,False,False,0.009578544061302681,0.37371134020618557,100.0,N/A,N/A,100,0,0,0,0,0,0,0,0,0,0,0,0
19,13395,False,False,0.009578544061302681,0.37371134020618557,100.0,N/A,N/A,100,0,0,0,0,0,0,0,0,0,0,0,0
19,13309,False,False,0.009578544061302681,0.37371134020618557,100.0,N/A,N/A,100,0,0,0,0,0,0,0,0,0,0,0,0
19,12722,UNKNOWN,True,0.009578544061302681,0.37371134020618557,100.0,N/A,N/A,100,0,0,0,0,0,0,0,0,0,0,0,0
19,13192,False,False,0.009578544061302681,0.37371134020618557,100.0,N/A,N/A,100,0,0,0,0,0,0,0,0,0,0,0,0
19,12715,False,False,0.009578544061302681,0.37371134020618557,100.0,N/A,N/A,100,0,0,0,0,0,0,0,0,0,0,0,0
19,12712,False,False,0.009578544061302681,0.37371134020618557,100.0,N/A,N/A,100,0,0,0,0,0,0,0,0,0,0,0,0
19,12711,False,False,0.009578544061302681,0.37371134020618557,100.0,N/A,N/A,100,0,0,0,0,0,0,0,0,0,0,0,0
19,13167,False,False,0.009578544061302681,0.37371134020618557,100.0,N/A,N/A,100,0,0,0,0,0,0,0,0,0,0,0,0
19,13145,False,False,0.009578544061302681,0.37371134020618557,100.0,N/A,N/A,100,0,0,0,0,0,0,0,0,0,0,0,0
19,13285,False,False,0.009578544061302681,0.37371134020618557,100.0,N/A,N/A,100,0,0,0,0,0,0,0,0,0,0,0,0
19,12709,False,False,0.009578544061302681,0.37371134020618557,100.0,N/A,N/A,100,0,0,0,0,0,0,0,0,0,0,0,0
19,12946,UNKNOWN,True,0.009578544061302681,0.37371134020618557,100.0,N/A,N/A,100,0,0,0,0,0,0,0,0,0,0,0,0
19,13251,UNKNOWN,True,0.009578544061302681,0.37371134020618557,100.0,N/A,N/A,100,0,0,0,0,0,0,0,0,0,0,0,0
19,12773,False,False,0.009578544061302681,0.37371134020618557,100.0,N/A,N/A,100,0,0,0,0,0,0,0,0,0,0,0,0
19,13545,False,False,0.009578544061302681,0.37371134020618557,100.0,N/A,N/A,100,0,0,0,0,0,0,0,0,0,0,0,0
19,13186,UNKNOWN,True,0.009578544061302681,0.37371134020618557,100.0,N/A,N/A,100,0,0,0,0,0,0,0,0,0,0,0,0
19,13477,False,False,0.009578544061302681,0.37371134020618557,100.0,N/A,N/A,100,0,0,0,0,0,0,0,0,0,0,0,0
19,13023,False,False,0.009578544061302681,0.37371134020618557,100.0,N/A,N/A,100,0,0,0,0,0,0,0,0,0,0,0,0
19,13273,False,False,0.009578544061302681,0.37371134020618557,100.0,N/A,N/A,100,0,0,0,0,0,0,0,0,0,0,0,0
19,13184,False,False,0.009578544061302681,0.37371134020618557,100.0,N/A,N/A,100,0,0,0,0,0,0,0,0,0,0,0,0
19,12882,False,False,0.009578544061302681,0.37371134020618557,100.0,N/A,N/A,100,0,0,0,0,0,0,0,0,0,0,0,0
19,13442,False,False,0.009578544061302681,0.37371134020618557,100.0,N/A,N/A,100,0,0,0,0,0,0,0,0,0,0,0,0
19,13336,False,False,0.009578544061302681,0.37371134020618557,100.0,N/A,N/A,100,0,0,0,0,0,0,0,0,0,0,0,0
19,12863,False,False,0.009578544061302681,0.37371134020618557,100.0,N/A,N/A,100,0,0,0,0,0,0,0,0,0,0,0,0
19,12862,False,False,0.009578544061302681,0.37371134020618557,100.0,N/A,N/A,100,0,0,0,0,0,0,0,0,0,0,0,0
19,13450,False,False,0.009578544061302681,0.37371134020618557,100.0,N/A,N/A,100,0,0,0,0,0,0,0,0,0,0,0,0
19,13335,False,False,0.009578544061302681,0.37371134020618557,100.0,N/A,N/A,100,0,0,0,0,0,0,0,0,0,0,0,0
19,13416,False,False,0.009578544061302681,0.37371134020618557,100.0,N/A,N/A,100,0,0,0,0,0,0,0,0,0,0,0,0
19,12852,False,False,0.009578544061302681,0.37371134020618557,100.0,N/A,N/A,100,0,0,0,0,0,0,0,0,0,0,0,0
19,13356,False,False,0.009578544061302681,0.37371134020618557,100.0,N/A,N/A,100,0,0,0,0,0,0,0,0,0,0,0,0
19,12843,False,False,0.009578544061302681,0.37371134020618557,100.0,N/A,N/A,100,0,0,0,0,0,0,0,0,0,0,0,0
19,12786,False,False,0.009578544061302681,0.37371134020618557,100.0,N/A,N/A,100,0,0,0,0,0,0,0,0,0,0,0,0
19,13054,UNKNOWN,True,0.009578544061302681,0.37371134020618557,100.0,N/A,N/A,100,0,0,0,0,0,0,0,0,0,0,0,0
19,12836,UNKNOWN,True,0.009578544061302681,0.37371134020618557,100.0,N/A,N/A,100,0,0,0,0,0,0,0,0,0,0,0,0
19,12835,False,False,0.009578544061302681,0.37371134020618557,100.0,N/A,N/A,100,0,0,0,0,0,0,0,0,0,0,0,0
19,12834,False,False,0.009578544061302681,0.37371134020618557,100.0,N/A,N/A,100,0,0,0,0,0,0,0,0,0,0,0,0
19,13060,False,False,0.009578544061302681,0.37371134020618557,100.0,N/A,N/A,100,0,0,0,0,0,0,0,0,0,0,0,0
19,13010,False,False,0.009578544061302681,0.37371134020618557,100.0,N/A,N/A,100,0,0,0,0,0,0,0,0,0,0,0,0
19,12894,False,False,0.009578544061302681,0.37371134020618557,100.0,N/A,N/A,100,0,0,0,0,0,0,0,0,0,0,0,0
19,13512,False,False,0.009578544061302681,0.37371134020618557,100.0,N/A,N/A,100,0,0,0,0,0,0,0,0,0,0,0,0
19,13226,False,False,0.009578544061302681,0.37371134020618557,100.0,N/A,N/A,100,0,0,0,0,0,0,0,0,0,0,0,0
19,13200,UNKNOWN,True,0.009578544061302681,0.37371134020618557,100.0,N/A,N/A,100,0,0,0,0,0,0,0,0,0,0,0,0
19,13520,False,False,0.009578544061302681,0.37371134020618557,100.0,N/A,N/A,100,0,0,0,0,0,0,0,0,0,0,0,0
19,13196,False,False,0.009578544061302681,0.37371134020618557,100.0,N/A,N/A,100,0,0,0,0,0,0,0,0,0,0,0,0
19,12902,False,False,0.009578544061302681,0.37371134020618557,100.0,N/A,N/A,100,0,0,0,0,0,0,0,0,0,0,0,0
19,13499,False,False,0.009578544061302681,0.37371134020618557,100.0,N/A,N/A,100,0,0,0,0,0,0,0,0,0,0,0,0
19,13048,False,False,0.004789272030651341,0.34536082474226804,50.0,N/A,N/A,50,0,0,0,0,0,0,0,0,0,0,0,0
19,13157,False,False,0.004789272030651341,0.34536082474226804,50.0,N/A,N/A,50,0,0,0,0,0,0,0,0,0,0,0,0
19,12899,False,False,0.004789272030651341,0.34536082474226804,50.0,N/A,N/A,50,0,0,0,0,0,0,0,0,0,0,0,0
19,12708,False,False,0.004789272030651341,0.34536082474226804,50.0,N/A,N/A,50,0,0,0,0,0,0,0,0,0,0,0,0
19,13133,False,False,0.004789272030651341,0.34536082474226804,50.0,N/A,N/A,50,0,0,0,0,0,0,0,0,0,0,0,0
19,13411,False,False,0.004789272030651341,0.34536082474226804,50.0,N/A,N/A,50,0,0,0,0,0,0,0,0,0,0,0,0
19,12793,False,False,0.004789272030651341,0.34536082474226804,50.0,N/A,N/A,50,0,0,0,0,0,0,0,0,0,0,0,0
19,13764,False,False,0.004789272030651341,0.34536082474226804,50.0,N/A,N/A,50,0,0,0,0,0,0,0,0,0,0,0,0
19,12898,False,False,0.004789272030651341,0.34536082474226804,50.0,N/A,N/A,50,0,0,0,0,0,0,0,0,0,0,0,0
19,13000,False,False,0.004789272030651341,0.34536082474226804,50.0,N/A,N/A,50,0,0,0,0,0,0,0,0,0,0,0,0
19,13365,UNKNOWN,True,0.004789272030651341,0.34536082474226804,50.0,N/A,N/A,50,0,0,0,0,0,0,0,0,0,0,0,0
19,13509,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0
19,13516,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0
19,13526,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0
19,13527,UNKNOWN,True,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0
19,13266,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0
19,13529,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0
19,13263,UNKNOWN,True,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0
19,13553,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0
19,13268,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0
19,13568,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0
19,13257,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0
19,13827,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0
19,13831,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0
19,13256,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0
19,14318,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0
19,13255,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0
19,14322,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0
19,13267,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0
19,13424,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0
19,13269,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0
19,13496,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0
19,13286,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0
19,13303,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0
19,13312,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0
19,13313,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0
19,13314,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0
19,13330,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0
19,13333,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0
19,13345,UNKNOWN,True,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0
19,13347,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0
19,13351,UNKNOWN,True,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0
19,13359,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0
19,13366,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0
19,13279,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0
19,13401,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0
19,13278,UNKNOWN,True,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0
19,13274,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0
19,13422,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0
19,13282,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0
19,13487,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0
19,13371,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0
19,12706,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0
19,13252,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0
19,12874,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0
19,12826,UNKNOWN,True,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0
19,12832,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0
19,12837,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0
19,12846,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0
19,12847,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0
19,12853,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0
19,12865,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0
19,12866,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0
19,12870,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0
19,12881,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0
19,13249,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0
19,12889,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0
19,12893,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0
19,12896,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0
19,12900,UNKNOWN,True,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0
19,12908,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0
19,12915,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0
19,12916,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0
19,12918,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0
19,12928,UNKNOWN,True,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0
19,12825,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0
19,12824,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0
19,12819,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0
19,12817,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0
19,12721,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0
19,12724,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0
19,12728,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0
19,12740,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0
19,12755,UNKNOWN,True,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0
19,12756,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0
19,12759,UNKNOWN,True,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0
19,12766,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0
19,12769,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0
19,12770,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0
19,12771,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0
19,12778,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0
19,12785,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0
19,12787,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0
19,12790,UNKNOWN,True,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0
19,12800,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0
19,12807,UNKNOWN,True,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0
19,12812,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0
19,12816,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0
19,12929,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0
19,12931,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0
19,12934,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0
19,13130,UNKNOWN,True,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0
19,13138,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0
19,13141,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0
19,13147,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0
19,13166,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0
19,13174,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0
19,13181,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0
19,13199,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0
19,13205,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0
19,13208,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0
19,13210,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0
19,13216,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0
19,13217,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0
19,13221,False,False,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0
19,13230,UNKNOWN,True,0.0,0.0,0.0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0
